date,hub_id,orders,active_clients,fuel_price,is_weekend,is_festival,demand
2024-06-23,3,921,151,89.47,1,0,1230
2024-06-24,3,917,87,92.33,0,0,976
2024-06-25,3,908,152,93.67,0,0,1178
2024-06-26,3,953,124,90.47,0,0,1093
2024-06-27,3,932,121,94.96,0,0,1047
2024-06-28,3,891,74,86.22,0,0,925
2024-06-29,3,995,130,88.56,1,0,1215
2024-06-30,3,915,134,101.07,1,0,1160
2024-07-01,3,910,76,90.43,0,0,882
2024-07-02,3,897,138,100.7,0,0,955
2024-07-03,3,965,101,95.37,0,0,1118
2024-07-04,3,857,159,93.71,0,0,1053
2024-07-05,3,917,149,94.6,0,0,1011
2024-07-06,3,963,106,99.21,1,0,1157
2024-07-07,3,924,92,87.23,1,0,1172
2024-07-08,3,961,85,99.63,0,0,956
2024-07-09,3,976,73,98.64,0,0,1017
2024-07-10,3,1001,142,96.63,0,0,1133
2024-07-11,3,894,93,100.07,0,1,1135
2024-07-12,3,923,129,83.84,0,0,1043
2024-07-13,3,885,76,94.47,1,0,1011
2024-07-14,3,923,132,88.72,1,0,1203
2024-07-15,3,928,96,81.68,0,1,1180
2024-07-16,3,907,94,91.88,0,0,880
2024-07-17,3,927,79,91.67,0,1,1135
2024-07-18,3,893,96,95.57,0,0,843
2024-07-19,3,938,88,84.41,0,0,1007
2024-07-20,3,908,146,94.83,1,0,1172
2024-07-21,3,913,109,106.05,1,0,1115
2024-07-22,3,877,153,99.15,0,0,894
2024-07-23,3,937,130,93.42,0,0,1082
2024-07-24,3,937,108,93.0,0,0,1026
2024-07-25,3,929,127,88.43,0,0,1110
2024-07-26,3,993,104,100.64,0,0,1055
2024-07-27,3,931,152,92.86,1,0,1178
2024-07-28,3,991,119,99.83,1,0,1214
2024-07-29,3,971,146,96.9,0,0,1097
2024-07-30,3,997,100,95.33,0,0,1107
2024-07-31,3,966,98,93.8,0,0,1013
2024-08-01,3,920,88,83.93,0,0,1029
2024-08-02,3,926,119,96.17,0,0,1041
2024-08-03,3,939,121,91.16,1,0,1148
2024-08-04,3,896,113,88.88,1,0,1031
2024-08-05,3,921,155,108.57,0,0,1113
2024-08-06,3,956,113,91.45,0,1,1160
2024-08-07,3,939,158,86.05,0,0,1067
2024-08-08,3,974,128,84.52,0,0,1106
2024-08-09,3,961,70,105.54,0,0,975
2024-08-10,3,879,116,92.47,1,0,1118
2024-08-11,3,927,134,93.86,1,0,1075
2024-08-12,3,914,155,94.99,0,0,1101
2024-08-13,3,946,112,97.17,0,1,1194
2024-08-14,3,904,142,89.23,0,0,1018
2024-08-15,3,962,114,89.3,0,0,1077
2024-08-16,3,955,131,103.99,0,0,1052
2024-08-17,3,905,93,100.72,1,1,1156
2024-08-18,3,923,136,82.21,1,0,1197
2024-08-19,3,915,94,86.94,0,0,991
2024-08-20,3,889,146,100.03,0,0,1031
2024-08-21,3,957,120,99.01,0,0,1076
2024-08-22,3,942,137,89.23,0,0,1055
2024-08-23,3,925,149,95.83,0,0,1153
2024-08-24,3,942,146,98.42,1,0,1182
2024-08-25,3,893,98,95.45,1,0,1011
2024-08-26,3,886,156,87.25,0,0,1122
2024-08-27,3,908,137,84.11,0,0,1067
2024-08-28,3,995,122,92.38,0,0,1107
2024-08-29,3,912,156,87.77,0,0,1184
2024-08-30,3,963,156,90.5,0,0,1109
2024-08-31,3,904,114,95.78,1,0,1066
2024-09-01,3,883,144,89.74,1,0,1134
2024-09-02,3,932,110,94.78,0,0,1014
2024-09-03,3,932,131,103.88,0,0,1013
2024-09-04,3,934,114,85.08,0,0,1080
2024-09-05,3,952,99,89.01,0,0,1057
2024-09-06,3,908,122,100.46,0,0,1057
2024-09-07,3,883,108,91.36,1,0,1038
2024-09-08,3,871,132,98.55,1,0,1076
2024-09-09,3,969,144,89.57,0,0,1062
2024-09-10,3,944,106,100.12,0,0,1104
2024-09-11,3,955,73,98.78,0,0,983
2024-09-12,3,933,108,94.59,0,0,995
2024-09-13,3,984,127,98.97,0,0,1143
2024-09-14,3,923,139,88.64,1,0,1221
2024-09-15,3,919,105,90.55,1,0,1020
2024-09-16,3,955,76,89.16,0,0,1066
2024-09-17,3,875,111,99.59,0,0,892
2024-09-18,3,929,70,86.9,0,0,996
2024-09-19,3,991,145,92.22,0,0,1127
2024-09-20,3,954,71,101.76,0,1,1161
2024-09-21,3,913,79,89.82,1,0,1154
2024-09-22,3,938,149,93.86,1,0,1122
2024-09-23,3,901,137,96.23,0,0,1009
2024-09-24,3,881,141,106.36,0,0,1029
2024-09-25,3,870,74,98.32,0,0,814
2024-09-26,3,919,154,98.75,0,0,1081
2024-09-27,3,913,114,96.39,0,0,1043
2024-09-28,3,916,127,88.85,1,0,1136
2024-09-29,3,941,75,98.33,1,0,1076
2024-09-30,3,951,149,87.83,0,0,1216
2024-10-01,3,894,157,87.73,0,0,1090
2024-10-02,3,963,127,97.46,0,0,1027
2024-10-03,3,926,107,98.14,0,0,984
2024-10-04,3,884,104,105.21,0,0,954
2024-10-05,3,882,126,100.19,1,0,1100
2024-10-06,3,961,70,93.89,1,0,1071
2024-10-07,3,926,143,95.29,0,0,1054
2024-10-08,3,933,102,95.33,0,0,1106
2024-10-09,3,888,73,100.88,0,0,775
2024-10-10,3,917,154,102.51,0,0,1172
2024-10-11,3,937,127,92.62,0,0,1127
2024-10-12,3,991,70,105.6,1,0,1096
2024-10-13,3,960,105,91.98,1,0,1263
2024-10-14,3,904,129,93.82,0,0,970
2024-10-15,3,912,112,100.25,0,0,1052
2024-10-16,3,903,74,93.87,0,0,856
2024-10-17,3,932,142,82.31,0,0,1063
2024-10-18,3,917,116,85.95,0,0,999
2024-10-19,3,868,158,100.72,1,0,1227
2024-10-20,3,949,116,94.07,1,0,1192
2024-10-21,3,940,76,88.15,0,0,1032
2024-10-22,3,899,128,102.98,0,0,864
2024-10-23,3,962,127,106.74,0,1,1204
2024-10-24,3,892,150,85.79,0,0,1091
2024-10-25,3,970,147,100.81,0,0,1120
2024-10-26,3,942,90,98.36,1,0,1204
2024-10-27,3,980,127,88.59,1,0,1092
2024-10-28,3,955,101,92.02,0,0,1055
2024-10-29,3,923,154,100.89,0,0,1020
2024-10-30,3,958,151,85.1,0,0,1176
2024-10-31,3,1019,88,89.56,0,0,1007
2024-11-01,3,861,147,93.46,0,0,926
2024-11-02,3,1004,120,86.71,1,0,1266
2024-11-03,3,927,82,104.65,1,0,1042
2024-11-04,3,973,87,101.23,0,0,993
2024-11-05,3,958,157,92.78,0,0,1106
2024-11-06,3,930,86,90.67,0,0,949
2024-11-07,3,929,153,88.62,0,1,1307
2024-11-08,3,882,86,93.21,0,0,934
2024-11-09,3,876,131,99.71,1,0,1154
2024-11-10,3,913,143,83.88,1,0,1254
2024-11-11,3,954,73,82.31,0,0,980
2024-11-12,3,912,132,101.0,0,0,1039
2024-11-13,3,935,132,89.64,0,0,937
2024-11-14,3,981,77,95.42,0,0,910
2024-11-15,3,908,92,90.33,0,0,989
2024-11-16,3,951,159,102.58,1,0,1225
2024-11-17,3,986,138,96.14,1,0,1349
2024-11-18,3,953,147,86.71,0,0,1228
2024-11-19,3,953,148,88.78,0,1,1272
2024-11-20,3,969,112,97.64,0,0,928
2024-11-21,3,956,73,97.56,0,1,1184
2024-11-22,3,966,73,99.6,0,0,950
2024-11-23,3,916,152,84.69,1,0,1160
2024-11-24,3,924,100,90.08,1,0,1079
2024-11-25,3,926,115,93.89,0,0,1042
2024-11-26,3,922,93,92.79,0,0,926
2024-11-27,3,887,91,98.01,0,0,959
2024-11-28,3,981,144,102.08,0,0,1056
2024-11-29,3,918,81,107.7,0,0,931
2024-11-30,3,961,85,92.65,1,0,1152
2024-12-01,3,887,74,86.89,1,0,1003
2024-12-02,3,915,135,99.27,0,0,1040
2024-12-03,3,943,126,88.87,0,0,1067
2024-12-04,3,946,123,92.46,0,1,1219
2024-12-05,3,955,135,97.89,0,0,1132
2024-12-06,3,932,100,99.97,0,0,924
2024-12-07,3,961,143,94.93,1,0,1143
2024-12-08,3,925,129,90.41,1,0,1135
2024-12-09,3,875,115,90.25,0,0,958
2024-12-10,3,944,80,95.4,0,0,926
2024-12-11,3,948,111,99.94,0,0,1000
2024-12-12,3,932,104,91.66,0,0,961
2024-12-13,3,930,144,96.14,0,0,1084
2024-12-14,3,983,116,94.2,1,0,1188
2024-12-15,3,920,152,90.2,1,0,1205
2024-12-16,3,927,155,98.24,0,0,1132
2024-12-17,3,944,75,82.5,0,0,912
2024-12-18,3,938,96,96.57,0,0,1024
2024-12-19,3,929,143,94.55,0,0,1123
2024-12-20,3,932,117,80.08,0,0,1125
2024-12-21,3,971,110,87.11,1,0,1269
2024-12-22,3,908,98,88.72,1,0,1113
2024-12-23,3,897,71,91.96,0,1,1222
2024-12-24,3,940,143,93.05,0,0,1124
2024-12-25,3,932,71,96.36,0,0,959
2024-12-26,3,919,87,83.99,0,0,877
2024-12-27,3,939,157,90.07,0,0,1111
2024-12-28,3,947,97,90.16,1,0,1210
2024-12-29,3,946,92,104.16,1,0,1000
2024-12-30,3,946,78,97.17,0,0,1024
2024-12-31,3,967,106,95.84,0,0,1131
2019-01-01,4,778,155,95.51,0,1,1151
2019-01-02,4,821,121,97.87,0,0,865
2019-01-03,4,801,116,80.86,0,0,935
2019-01-04,4,818,126,99.39,0,0,990
2019-01-05,4,762,123,94.95,1,0,994
2019-01-06,4,796,119,102.43,1,1,1115
2019-01-07,4,806,149,89.3,0,0,948
2019-01-08,4,748,153,90.56,0,0,923
2019-01-09,4,840,78,99.17,0,0,892
2019-01-10,4,813,72,92.86,0,0,826
2019-01-11,4,758,102,88.56,0,0,797
2019-01-12,4,775,143,92.25,1,0,1093
2019-01-13,4,784,108,87.03,1,0,1021
2019-01-14,4,823,86,101.94,0,0,769
2019-01-15,4,797,120,100.97,0,0,957
2019-01-16,4,827,98,95.21,0,0,811
2019-01-17,4,774,99,95.36,0,0,845
2019-01-18,4,872,111,90.24,0,0,1029
2019-01-19,4,833,102,87.81,1,0,1078
2019-01-20,4,805,75,99.33,1,0,831
2019-01-21,4,793,128,90.5,0,0,971
2019-01-22,4,806,99,94.66,0,0,842
2019-01-23,4,788,101,97.01,0,0,926
2019-01-24,4,802,82,96.98,0,0,864
2019-01-25,4,784,108,86.7,0,0,753
2019-01-26,4,834,132,91.75,1,1,1244
2019-01-27,4,794,95,97.63,1,0,955
2019-01-28,4,762,153,91.88,0,1,1122
2019-01-29,4,771,106,97.71,0,0,874
2019-01-30,4,769,140,91.37,0,0,899
2019-01-31,4,757,148,97.58,0,0,853
2019-02-01,4,804,91,97.86,0,0,831
2019-02-02,4,809,139,89.6,1,0,1073
2019-02-03,4,782,155,98.62,1,0,1016
2019-02-04,4,763,143,92.79,0,0,952
2019-02-05,4,816,94,98.94,0,0,816
2019-02-06,4,811,92,99.65,0,0,857
2019-02-07,4,811,90,92.91,0,0,910
2019-02-08,4,796,124,99.12,0,0,889
2019-02-09,4,840,101,89.91,1,0,1053
2019-02-10,4,833,127,100.92,1,0,1011
2019-02-11,4,772,123,95.26,0,0,906
2019-02-12,4,795,81,93.41,0,0,872
2019-02-13,4,752,131,101.76,0,0,849
2019-02-14,4,759,112,93.85,0,0,851
2019-02-15,4,782,81,94.51,0,0,723
2019-02-16,4,757,107,86.84,1,0,976
2019-02-17,4,785,120,100.91,1,0,969
2019-02-18,4,789,78,92.2,0,0,784
2019-02-19,4,752,113,89.58,0,0,861
2019-02-20,4,795,126,93.34,0,0,784
2019-02-21,4,821,126,99.43,0,0,943
2019-02-22,4,776,154,101.5,0,0,951
2019-02-23,4,815,82,92.74,1,0,807
2019-02-24,4,755,130,98.89,1,0,982
2019-02-25,4,801,105,98.46,0,0,928
2019-02-26,4,844,99,98.77,0,0,878
2019-02-27,4,754,91,95.28,0,0,732
2019-02-28,4,815,71,93.92,0,0,896
2019-03-01,4,817,109,90.65,0,0,1048
2019-03-02,4,848,151,108.02,1,0,1098
2019-03-03,4,791,86,80.33,1,0,968
2019-03-04,4,786,159,96.04,0,0,957
2019-03-05,4,788,98,92.72,0,0,868
2019-03-06,4,786,96,96.42,0,0,884
2019-03-07,4,811,130,81.0,0,0,954
2019-03-08,4,790,134,87.39,0,0,867
2019-03-09,4,820,159,95.58,1,0,1102
2019-03-10,4,830,88,97.4,1,0,955
2019-03-11,4,820,92,93.97,0,1,1001
2019-03-12,4,753,115,104.45,0,0,866
2019-03-13,4,797,74,90.24,0,0,829
2019-03-14,4,741,107,96.62,0,0,875
2019-03-15,4,801,96,103.36,0,0,814
2019-03-16,4,804,74,98.92,1,0,973
2019-03-17,4,763,100,105.4,1,0,955
2019-03-18,4,830,156,82.24,0,0,1112
2019-03-19,4,800,106,91.53,0,0,947
2019-03-20,4,844,148,97.32,0,1,1139
2019-03-21,4,832,86,103.8,0,0,839
2019-03-22,4,763,70,78.95,0,0,847
2019-03-23,4,800,133,90.77,1,0,1026
2019-03-24,4,788,73,78.38,1,0,926
2019-03-25,4,783,129,93.35,0,0,899
2019-03-26,4,773,102,85.3,0,0,728
2019-03-27,4,801,151,88.74,0,0,941
2019-03-28,4,808,79,91.07,0,1,1078
2019-03-29,4,756,117,97.24,0,0,828
2019-03-30,4,814,134,96.2,1,0,1024
2019-03-31,4,764,144,97.0,1,0,1074
2019-04-01,4,798,120,94.67,0,0,826
2019-04-02,4,782,125,92.69,0,0,839
2019-04-03,4,861,112,91.68,0,0,937
2019-04-04,4,792,90,99.63,0,0,821
2019-04-05,4,786,114,88.88,0,0,843
2019-04-06,4,803,92,92.9,1,0,913
2019-04-07,4,825,85,96.88,1,0,908
2019-04-08,4,809,155,87.13,0,0,958
2019-04-09,4,791,109,91.18,0,0,920
2019-04-10,4,817,88,88.44,0,0,913
2019-04-11,4,795,136,98.26,0,0,956
2019-04-12,4,796,147,108.29,0,0,926
2019-04-13,4,840,92,98.87,1,0,1026
2019-04-14,4,783,108,79.51,1,0,966
2019-04-15,4,784,72,90.77,0,0,804
2019-04-16,4,757,140,97.2,0,0,846
2019-04-17,4,774,111,85.47,0,0,849
2019-04-18,4,771,76,93.32,0,0,754
2019-04-19,4,766,134,96.95,0,0,871
2019-04-20,4,783,72,100.22,1,0,870
2019-04-21,4,871,93,88.88,1,0,1040
2019-04-22,4,801,110,94.54,0,0,868
2019-04-23,4,769,92,95.97,0,0,828
2019-04-24,4,834,75,97.01,0,0,826
2019-04-25,4,759,137,92.35,0,0,905
2019-04-26,4,768,155,95.35,0,0,910
2019-04-27,4,809,136,89.96,1,1,1259
2019-04-28,4,789,136,94.17,1,0,980
2019-04-29,4,765,87,95.82,0,0,849
2019-04-30,4,799,114,97.63,0,0,799
2019-05-01,4,783,142,106.68,0,0,923
2019-05-02,4,770,91,90.04,0,1,989
2019-05-03,4,763,158,99.13,0,0,987
2019-05-04,4,786,93,96.33,1,0,852
2019-05-05,4,768,152,100.42,1,0,1064
2019-05-06,4,798,153,94.62,0,0,1019
2019-05-07,4,835,144,94.48,0,0,1048
2019-05-08,4,786,124,88.45,0,0,905
2019-05-09,4,831,71,97.22,0,0,887
2019-05-10,4,862,142,102.13,0,0,978
2019-05-11,4,811,108,101.81,1,0,948
2019-05-12,4,802,109,102.15,1,0,1027
2019-05-13,4,830,124,96.32,0,0,914
2019-05-14,4,830,73,109.9,0,0,813
2019-05-15,4,810,108,102.63,0,0,834
2019-05-16,4,783,151,86.3,0,0,950
2019-05-17,4,812,158,99.94,0,0,940
2019-05-18,4,799,111,94.61,1,1,1204
2019-05-19,4,793,104,97.33,1,0,968
2019-05-20,4,802,129,100.76,0,0,934
2019-05-21,4,768,112,95.9,0,0,841
2019-05-22,4,819,149,112.22,0,0,984
2019-05-23,4,795,108,91.55,0,0,924
2019-05-24,4,755,78,95.7,0,0,801
2019-05-25,4,766,136,101.06,1,0,989
2019-05-26,4,796,80,89.51,1,0,944
2019-05-27,4,806,108,100.39,0,0,851
2019-05-28,4,751,99,82.46,0,0,873
2019-05-29,4,731,129,90.63,0,0,821
2019-05-30,4,819,74,85.25,0,1,1155
2019-05-31,4,805,96,95.91,0,0,867
2019-06-01,4,794,76,92.24,1,0,944
2019-06-02,4,794,158,103.11,1,0,1115
2019-06-03,4,797,88,93.47,0,0,786
2019-06-04,4,838,130,92.34,0,0,964
2019-06-05,4,811,86,100.48,0,0,800
2019-06-06,4,805,142,100.11,0,0,960
2019-06-07,4,781,136,92.44,0,0,943
2019-06-08,4,759,95,95.71,1,0,874
2019-06-09,4,818,152,93.09,1,0,1048
2019-06-10,4,794,71,97.37,0,0,726
2019-06-11,4,820,116,98.14,0,0,889
2019-06-12,4,822,132,87.98,0,0,959
2019-06-13,4,791,97,88.98,0,0,871
2019-06-14,4,791,84,85.78,0,0,777
2019-06-15,4,798,127,97.77,1,0,1061
2019-06-16,4,857,138,101.51,1,0,1178
2019-06-17,4,779,141,105.08,0,0,945
2019-06-18,4,822,138,94.45,0,0,1046
2019-06-19,4,823,90,91.93,0,0,888
2019-06-20,4,793,85,104.03,0,0,828
2019-06-21,4,799,119,82.47,0,0,920
2019-06-22,4,849,74,92.93,1,0,1045
2019-06-23,4,839,148,95.72,1,0,1084
2019-06-24,4,785,126,99.45,0,0,748
2019-06-25,4,776,133,103.92,0,0,872
2019-06-26,4,792,134,94.74,0,0,878
2019-06-27,4,744,106,95.15,0,0,859
2019-06-28,4,804,143,100.77,0,0,913
2019-06-29,4,791,139,93.46,1,0,1020
2019-06-30,4,788,121,88.51,1,0,973
2019-07-01,4,761,83,89.27,0,0,783
2019-07-02,4,826,86,80.71,0,0,819
2019-07-03,4,830,158,88.3,0,0,995
2019-07-04,4,758,155,93.99,0,0,961
2019-07-05,4,834,91,95.38,0,1,1135
2019-07-06,4,795,108,93.75,1,0,959
2019-07-07,4,811,112,95.1,1,0,1028
2019-07-08,4,801,138,89.18,0,0,959
2019-07-09,4,865,139,110.06,0,0,940
2019-07-10,4,846,77,101.78,0,0,874
2019-07-11,4,790,78,99.27,0,0,893
2019-07-12,4,813,147,90.47,0,0,839
2019-07-13,4,831,111,93.14,1,0,1114
2019-07-14,4,814,75,102.86,1,0,981
2019-07-15,4,843,143,99.07,0,0,980
2019-07-16,4,790,150,89.34,0,0,952
2019-07-17,4,806,93,95.21,0,0,852
2019-07-18,4,810,72,97.36,0,0,734
2019-07-19,4,790,101,98.02,0,0,774
2019-07-20,4,798,108,94.06,1,0,1011
2019-07-21,4,734,101,93.15,1,0,866
2019-07-22,4,773,74,99.37,0,0,827
2019-07-23,4,795,85,104.43,0,0,884
2019-07-24,4,785,109,97.52,0,0,803
2019-07-25,4,773,150,86.83,0,1,1223
2019-07-26,4,764,71,92.49,0,0,754
2019-07-27,4,784,75,92.97,1,1,1193
2019-07-28,4,829,99,86.62,1,1,1284
2019-07-29,4,827,107,91.38,0,0,963
2019-07-30,4,795,87,91.87,0,0,837
2019-07-31,4,780,82,88.54,0,0,792
2019-08-01,4,821,77,94.78,0,0,775
2019-08-02,4,825,143,104.19,0,0,914
2019-08-03,4,799,105,99.22,1,0,899
2019-08-04,4,836,124,98.21,1,0,1089
2019-08-05,4,823,134,89.28,0,0,908
2019-08-06,4,803,103,99.75,0,0,881
2019-08-07,4,763,105,94.76,0,0,746
2019-08-08,4,766,139,92.38,0,0,975
2019-08-09,4,800,110,87.53,0,0,829
2019-08-10,4,759,81,84.03,1,0,1061
2019-08-11,4,828,75,90.97,1,0,1005
2019-08-12,4,789,96,95.53,0,0,808
2019-08-13,4,819,92,88.69,0,0,861
2019-08-14,4,795,131,100.31,0,0,873
2019-08-15,4,781,71,99.43,0,0,858
2019-08-16,4,834,74,98.45,0,0,870
2019-08-17,4,791,73,102.84,1,0,881
2019-08-18,4,822,143,94.84,1,0,1085
2019-08-19,4,767,149,86.46,0,0,968
2019-08-20,4,781,116,87.7,0,0,917
2019-08-21,4,821,108,94.83,0,0,875
2019-08-22,4,805,95,91.82,0,0,826
2019-08-23,4,814,84,99.27,0,0,857
2019-08-24,4,794,121,92.57,1,0,1002
2019-08-25,4,772,94,93.78,1,0,909
2019-08-26,4,800,86,91.16,0,0,830
2019-08-27,4,822,139,97.78,0,1,1211
2019-08-28,4,803,144,94.58,0,0,1001
2019-08-29,4,813,123,94.36,0,0,912
2019-08-30,4,785,130,102.85,0,0,851
2019-08-31,4,797,157,76.81,1,0,1129
2019-09-01,4,805,103,93.81,1,0,904
2019-09-02,4,808,129,92.74,0,0,1020
2019-09-03,4,754,97,95.71,0,0,698
2019-09-04,4,797,90,97.31,0,1,1008
2019-09-05,4,770,122,101.19,0,0,906
2019-09-06,4,784,118,96.9,0,0,828
2019-09-07,4,863,121,91.55,1,0,1073
2019-09-08,4,831,152,96.11,1,0,1060
2019-09-09,4,820,73,90.27,0,0,836
2019-09-10,4,867,103,92.59,0,0,935
2019-09-11,4,814,148,93.38,0,0,1015
2019-09-12,4,863,105,83.03,0,1,1121
2019-09-13,4,789,86,90.94,0,0,800
2019-09-14,4,822,144,86.98,1,0,1123
2019-09-15,4,834,93,92.31,1,0,995
2019-09-16,4,790,147,96.78,0,0,903
2019-09-17,4,812,111,99.64,0,0,834
2019-09-18,4,796,151,90.23,0,1,1157
2019-09-19,4,828,85,101.92,0,0,896
2019-09-20,4,788,155,83.41,0,0,912
2019-09-21,4,781,91,103.98,1,0,936
2019-09-22,4,790,96,89.18,1,0,903
2019-09-23,4,787,144,96.36,0,0,828
2019-09-24,4,772,76,98.91,0,0,855
2019-09-25,4,828,79,89.18,0,0,876
2019-09-26,4,841,152,97.9,0,0,1027
2019-09-27,4,816,107,95.59,0,0,795
2019-09-28,4,799,137,79.06,1,0,1051
2019-09-29,4,805,114,93.13,1,0,1058
2019-09-30,4,810,128,91.1,0,0,881
2019-10-01,4,810,77,84.79,0,0,877
2019-10-02,4,766,84,92.59,0,0,811
2019-10-03,4,802,118,100.48,0,0,891
2019-10-04,4,801,96,108.95,0,0,846
2019-10-05,4,859,157,90.43,1,1,1368
2019-10-06,4,797,130,94.35,1,0,957
2019-10-07,4,759,135,90.01,0,0,963
2019-10-08,4,821,142,96.07,0,0,947
2019-10-09,4,807,75,96.79,0,0,844
2019-10-10,4,788,116,89.23,0,0,852
2019-10-11,4,764,114,101.16,0,0,853
2019-10-12,4,800,147,99.01,1,0,1105
2019-10-13,4,771,95,84.41,1,0,921
2019-10-14,4,850,88,94.49,0,0,961
2019-10-15,4,840,73,94.65,0,0,819
2019-10-16,4,822,116,99.65,0,0,881
2019-10-17,4,857,145,91.03,0,0,902
2019-10-18,4,796,132,90.19,0,0,890
2019-10-19,4,762,130,98.76,1,0,941
2019-10-20,4,840,71,92.17,1,0,946
2019-10-21,4,788,72,88.87,0,0,849
2019-10-22,4,761,96,99.59,0,1,1034
2019-10-23,4,741,146,100.09,0,0,936
2019-10-24,4,770,91,96.92,0,0,802
2019-10-25,4,775,83,96.1,0,0,860
2019-10-26,4,829,105,88.68,1,0,1077
2019-10-27,4,789,90,91.21,1,0,1003
2019-10-28,4,829,148,103.66,0,0,917
2019-10-29,4,794,131,88.2,0,0,890
2019-10-30,4,815,129,109.47,0,0,915
2019-10-31,4,785,118,83.34,0,0,876
2019-11-01,4,742,130,101.26,0,0,820
2019-11-02,4,778,120,90.79,1,0,1033
2019-11-03,4,771,106,89.74,1,0,1054
2019-11-04,4,828,118,89.87,0,0,813
2019-11-05,4,799,85,87.29,0,0,797
2019-11-06,4,809,128,90.9,0,0,984
2019-11-07,4,758,94,100.38,0,0,790
2019-11-08,4,817,144,83.0,0,0,942
2019-11-09,4,715,138,85.75,1,0,977
2019-11-10,4,770,75,86.7,1,0,867
2019-11-11,4,760,84,95.87,0,0,810
2019-11-12,4,855,79,96.19,0,0,841
2019-11-13,4,831,75,97.23,0,0,828
2019-11-14,4,767,146,89.66,0,0,888
2019-11-15,4,828,95,100.56,0,0,812
2019-11-16,4,838,159,88.88,1,0,1147
2019-11-17,4,783,131,94.58,1,1,1212
2019-11-18,4,803,101,88.39,0,0,830
2019-11-19,4,777,141,93.03,0,0,880
2019-11-20,4,808,143,83.27,0,0,1006
2019-11-21,4,814,90,93.01,0,0,848
2019-11-22,4,776,110,100.34,0,0,871
2019-11-23,4,794,118,93.04,1,0,1026
2019-11-24,4,756,79,91.45,1,0,846
2019-11-25,4,771,93,93.83,0,0,777
2019-11-26,4,752,138,84.86,0,0,871
2019-11-27,4,811,98,103.82,0,0,853
2019-11-28,4,825,159,94.82,0,0,951
2019-11-29,4,830,75,98.72,0,0,849
2019-11-30,4,811,134,97.75,1,0,1058
2019-12-01,4,763,148,86.2,1,0,1059
2019-12-02,4,758,71,92.1,0,0,749
2019-12-03,4,780,151,93.21,0,0,999
2019-12-04,4,824,155,96.22,0,0,978
2019-12-05,4,810,74,95.43,0,0,820
2019-12-06,4,837,84,102.82,0,0,856
2019-12-07,4,764,120,87.43,1,0,948
2019-12-08,4,840,118,94.75,1,0,1035
2019-12-09,4,820,86,93.75,0,0,904
2019-12-10,4,838,78,95.76,0,0,864
2019-12-11,4,861,148,101.54,0,0,1040
2019-12-12,4,826,131,87.57,0,0,981
2019-12-13,4,795,90,94.12,0,0,908
2019-12-14,4,811,93,94.88,1,0,949
2019-12-15,4,772,109,96.68,1,0,1027
2019-12-16,4,838,91,97.45,0,0,877
2019-12-17,4,810,159,91.43,0,0,1000
2019-12-18,4,812,107,90.87,0,0,881
2019-12-19,4,795,77,101.97,0,0,793
2019-12-20,4,785,79,95.73,0,0,855
2019-12-21,4,800,130,110.42,1,1,1288
2019-12-22,4,830,102,100.82,1,0,966
2019-12-23,4,780,75,99.25,0,0,747
2019-12-24,4,826,148,92.13,0,0,944
2019-12-25,4,805,110,98.22,0,1,1098
2019-12-26,4,786,136,96.67,0,0,842
2019-12-27,4,845,72,94.64,0,0,956
2019-12-28,4,752,105,95.83,1,1,1228
2019-12-29,4,830,93,91.18,1,0,1020
2019-12-30,4,807,102,104.63,0,0,815
2019-12-31,4,776,107,84.09,0,0,845
2020-01-01,4,797,89,96.54,0,0,846
2020-01-02,4,802,140,87.46,0,0,997
2020-01-03,4,828,125,99.3,0,0,916
2020-01-04,4,800,125,95.42,1,0,1064
2020-01-05,4,824,132,99.28,1,1,1249
2020-01-06,4,803,73,87.05,0,0,764
2020-01-07,4,842,94,94.97,0,0,843
2020-01-08,4,828,72,89.87,0,0,871
2020-01-09,4,796,114,93.86,0,0,938
2020-01-10,4,775,120,98.18,0,0,872
2020-01-11,4,789,97,97.65,1,0,1045
2020-01-12,4,812,145,95.88,1,0,1115
2020-01-13,4,776,143,98.01,0,0,874
2020-01-14,4,781,125,95.7,0,0,937
2020-01-15,4,802,83,91.03,0,0,879
2020-01-16,4,785,105,85.79,0,0,896
2020-01-17,4,820,138,97.66,0,0,880
2020-01-18,4,812,133,97.71,1,0,951
2020-01-19,4,812,118,87.72,1,0,1025
2020-01-20,4,826,118,96.41,0,0,982
2020-01-21,4,794,88,105.26,0,1,944
2020-01-22,4,830,107,90.92,0,0,837
2020-01-23,4,756,113,94.02,0,1,1086
2020-01-24,4,892,116,101.43,0,0,967
2020-01-25,4,840,157,89.63,1,0,1162
2020-01-26,4,798,77,99.41,1,0,832
2020-01-27,4,858,88,91.66,0,0,905
2020-01-28,4,786,95,81.54,0,0,908
2020-01-29,4,852,136,87.51,0,0,1009
2020-01-30,4,803,102,105.69,0,0,895
2020-01-31,4,764,159,95.28,0,1,1200
2020-02-01,4,820,126,94.99,1,0,1090
2020-02-02,4,863,112,97.43,1,0,1021
2020-02-03,4,763,106,93.38,0,0,885
2020-02-04,4,785,124,104.0,0,0,801
2020-02-05,4,816,78,89.92,0,0,832
2020-02-06,4,829,144,103.27,0,0,978
2020-02-07,4,812,117,92.14,0,0,863
2020-02-08,4,811,71,93.59,1,0,948
